processed
768.0 -212.0 0.00000 0.00000 0.00000 0.05100 0.10200    800.0 -212.0 0.00000 0.00000 0.00000 0.05100 0.10200    768.0 -124.0 0.00000 0.00000 0.00000 0.05100 0.10200    800.0 -124.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
800.0 -180.0 0.00000 0.00000 0.00000 0.05100 0.10200    976.0 -180.0 0.00000 0.00000 0.00000 0.05100 0.10200    800.0 -92.0 0.00000 0.00000 0.00000 0.05100 0.10200    976.0 -92.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
976.0 -160.0 0.00000 0.00000 0.00000 0.05100 0.10200    1200.0 -160.0 0.00000 0.00000 0.00000 0.05100 0.10200    976.0 -64.0 0.00000 0.00000 0.00000 0.05100 0.10200    1200.0 -64.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
1200.0 -244.0 0.00000 0.00000 0.00000 0.05100 0.10200    1264.0 -244.0 0.00000 0.00000 0.00000 0.05100 0.10200    1200.0 -108.0 0.00000 0.00000 0.00000 0.05100 0.10200    1264.0 -108.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
1264.0 -330.0 0.00000 0.00000 0.00000 0.05100 0.10200    1344.0 -330.0 0.00000 0.00000 0.00000 0.05100 0.10200    1264.0 -158.0 0.00000 0.00000 0.00000 0.05100 0.10200    1344.0 -158.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
1344.0 -320.0 0.00000 0.00000 0.00000 0.05100 0.10200    1456.0 -320.0 0.00000 0.00000 0.00000 0.01500 0.01000    1344.0 -208.0 0.00000 0.00000 0.00000 0.05100 0.10200    1456.0 -208.0 0.00000 0.00000 0.00000 0.04805 0.09446  1
1456.0 -282.0 0.00000 0.00000 0.00000 0.02621 0.03866    1520.0 -282.0 0.00000 0.00000 0.00000 0.05100 0.10200    1456.0 -198.0 0.00000 0.00000 0.00000 0.05100 0.10200    1520.0 -198.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
1520.0 -208.0 0.00000 0.00000 0.00000 0.05100 0.10200    1648.0 -208.0 0.00000 0.00000 0.00000 0.05100 0.10200    1520.0 -80.0 0.00000 0.00000 0.00000 0.05100 0.10200    1648.0 -80.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
1568.0 -80.0 0.00000 0.00000 0.00000 0.05100 0.10200    1648.0 -80.0 0.00000 0.00000 0.00000 0.05100 0.10200    1568.0 16.0 0.00000 0.00000 0.00000 0.05100 0.10200    1648.0 16.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
1648.0 -64.0 0.00000 0.00000 0.00000 0.05100 0.10200    1792.0 -64.0 0.00000 0.00000 0.00000 0.05100 0.10200    1648.0 16.0 0.00000 0.00000 0.00000 0.05100 0.10200    1792.0 16.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
1792.0 -128.0 0.00000 0.00000 0.00000 0.05100 0.10200    1888.0 -128.0 0.00000 0.00000 0.00000 0.05100 0.10200    1792.0 0.0 0.00000 0.00000 0.00000 0.05100 0.10200    1888.0 0.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
1888.0 -268.0 0.00000 0.00000 0.00000 0.05100 0.10200    2016.0 -268.0 0.00000 0.00000 0.00000 0.05100 0.10200    1888.0 -20.0 0.00000 0.00000 0.00000 0.05100 0.10200    2016.0 -20.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
2016.0 -256.0 0.00000 0.00000 0.00000 0.05100 0.10200    2144.0 -256.0 0.00000 0.00000 0.00000 0.05100 0.09881    2016.0 -16.0 0.00000 0.00000 0.00000 0.05100 0.10200    2144.0 -16.0 0.00000 0.00000 0.00000 0.05100 0.05100  1
2144.0 -272.0 0.00000 0.00000 0.00000 0.05100 0.10200    2224.0 -272.0 0.00000 0.00000 0.00000 0.05100 0.10200    2144.0 -96.0 0.00000 0.00000 0.00000 0.05100 0.06694    2224.0 -96.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
2224.0 -272.0 0.00000 0.00000 0.00000 0.05100 0.10200    2288.0 -272.0 0.00000 0.00000 0.00000 0.05100 0.10200    2224.0 -144.0 0.00000 0.00000 0.00000 0.05100 0.10200    2288.0 -144.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
2048.0 -16.0 0.00000 0.00000 0.00000 0.05100 0.08925    2144.0 -16.0 0.00000 0.00000 0.00000 0.05100 0.05100    2048.0 112.0 0.00000 0.00000 0.00000 0.05100 0.10200    2144.0 112.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
2096.0 112.0 0.00000 0.00000 0.00000 0.05100 0.10200    2224.0 112.0 0.00000 0.00000 0.00000 0.05100 0.10200    2096.0 240.0 0.00000 0.00000 0.00000 0.05100 0.10200    2224.0 240.0 0.00000 0.00000 0.00000 0.18075 0.22386  1
2098.0 240.0 0.00000 0.00000 0.00000 0.05303 0.10390    2242.0 240.0 0.00000 0.00000 0.00000 0.19900 0.24100    2098.0 400.0 0.00000 0.00000 0.00000 0.19900 0.24100    2242.0 400.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2160.0 512.0 0.00000 0.00000 0.00000 0.19900 0.24100    2432.0 512.0 0.00000 0.00000 0.00000 0.19900 0.24100    2160.0 576.0 0.00000 0.00000 0.00000 0.19900 0.24100    2432.0 576.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2432.0 544.0 0.00000 0.00000 0.00000 0.19900 0.24100    2560.0 544.0 0.00000 0.00000 0.00000 0.19900 0.24100    2432.0 592.0 0.00000 0.00000 0.00000 0.19900 0.24100    2560.0 592.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2560.0 576.0 0.00000 0.00000 0.00000 0.19900 0.24100    2720.0 576.0 0.00000 0.00000 0.00000 0.19900 0.24100    2560.0 608.0 0.00000 0.00000 0.00000 0.19900 0.24100    2720.0 608.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2720.0 560.0 0.00000 0.00000 0.00000 0.19900 0.24100    2816.0 560.0 0.00000 0.00000 0.00000 0.06035 0.11079    2720.0 608.0 0.00000 0.00000 0.00000 0.19900 0.24100    2816.0 608.0 0.00000 0.00000 0.00000 0.05827 0.10883  1
2816.0 576.0 0.00000 0.00000 0.00000 0.05989 0.11035    3000.0 576.0 0.00000 0.00000 0.00000 1.00000 0.00000    2816.0 752.0 0.00000 0.00000 0.00000 0.05100 0.10200    3000.0 752.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
-656.0 576.0 0.00000 0.00000 0.00000 0.22828 0.25389    -496.0 576.0 0.00000 0.00000 0.00000 0.06371 0.09855    -656.0 672.0 0.00000 0.00000 0.00000 0.23707 0.25776    -496.0 672.0 0.00000 0.00000 0.00000 0.06398 0.11287  1
-740.0 672.0 0.00000 0.00000 0.00000 0.32787 0.33374    -484.0 672.0 0.00000 0.00000 0.00000 0.05100 0.10200    -740.0 784.0 0.00000 0.00000 0.00000 0.05100 0.10200    -484.0 784.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-720.0 784.0 0.00000 0.00000 0.00000 0.05100 0.10200    -384.0 784.0 0.00000 0.00000 0.00000 0.05100 0.10200    -720.0 1008.0 0.00000 0.00000 0.00000 0.05100 0.10200    -384.0 1008.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-640.0 1008.0 0.00000 0.00000 0.00000 0.05100 0.10200    -400.0 1008.0 0.00000 0.00000 0.00000 0.05100 0.10200    -640.0 1216.0 0.00000 0.00000 0.00000 0.05100 0.10200    -400.0 1216.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-880.0 1296.0 0.00000 0.00000 0.00000 0.05100 0.10200    -688.0 1296.0 0.00000 0.00000 0.00000 0.05100 0.10200    -880.0 1408.0 0.00000 0.00000 0.00000 0.05100 0.10200    -688.0 1408.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-688.0 1216.0 0.00000 0.00000 0.00000 0.05100 0.10200    -400.0 1216.0 0.00000 0.00000 0.00000 0.05100 0.10200    -688.0 1424.0 0.00000 0.00000 0.00000 0.05100 0.10200    -400.0 1424.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-672.0 1424.0 0.00000 0.00000 0.00000 0.05100 0.10200    -448.0 1424.0 0.00000 0.00000 0.00000 0.05100 0.10200    -672.0 1616.0 0.00000 0.00000 0.00000 0.05100 0.10200    -448.0 1616.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-832.0 1616.0 0.00000 0.00000 0.00000 0.05100 0.10200    -512.0 1616.0 0.00000 0.00000 0.00000 0.05100 0.10200    -832.0 1728.0 0.00000 0.00000 0.00000 0.05100 0.10200    -512.0 1728.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-984.0 1632.0 0.00000 0.00000 0.00000 0.05100 0.10200    -832.0 1632.0 0.00000 0.00000 0.00000 0.05100 0.10200    -984.0 1712.0 0.00000 0.00000 0.00000 0.05100 0.10200    -832.0 1712.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-832.0 1728.0 0.00000 0.00000 0.00000 0.05100 0.10200    -576.0 1728.0 0.00000 0.00000 0.00000 0.05100 0.10200    -832.0 2032.0 0.00000 0.00000 0.00000 0.05100 0.10200    -576.0 2032.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
-1248.0 2536.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1088.0 2536.0 40.59998 0.00000 0.00000 0.05100 0.10200    -1248.0 2824.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1088.0 2824.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
-1088.0 2544.0 40.59998 0.00000 0.00000 0.05100 0.10200    -1040.0 2544.0 40.59998 0.00000 0.00000 0.05100 0.10200    -1088.0 2800.0 40.59999 0.00000 0.00000 0.05100 0.10200    -1040.0 2800.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
-1040.0 2544.0 40.59998 0.00000 0.00000 0.05100 0.10200    -832.0 2544.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1040.0 2760.0 40.59999 0.00000 0.00000 0.05100 0.10200    -832.0 2760.0 40.60000 0.00000 0.00000 0.01000 0.05000  1
-1088.0 2416.0 40.60000 0.00000 0.00000 0.05100 0.10200    -832.0 2416.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1088.0 2544.0 40.59998 0.00000 0.00000 0.05100 0.10200    -832.0 2544.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
-1040.0 2304.0 40.60000 0.00000 0.00000 0.05100 0.10200    -864.0 2304.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1040.0 2416.0 40.59999 0.00000 0.00000 0.05100 0.10200    -864.0 2416.0 40.59999 0.00000 0.00000 0.05100 0.10200  1
-1024.0 2144.0 40.60000 0.00000 0.00000 0.05100 0.10200    -864.0 2144.0 40.59995 0.00000 0.00000 0.05100 0.10200    -1024.0 2304.0 40.59999 0.00000 0.00000 0.05100 0.10200    -864.0 2304.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
-1072.0 2152.0 40.59999 0.00000 0.00000 0.05100 0.10200    -1024.0 2152.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1072.0 2264.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1024.0 2264.0 40.59999 0.00000 0.00000 0.05100 0.10200  1
-1200.0 2114.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1072.0 2114.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1200.0 2242.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1072.0 2242.0 40.59999 0.00000 0.00000 0.05100 0.10200  1
-976.0 2016.0 40.60000 0.00000 0.00000 0.05100 0.10200    -848.0 2016.0 40.60000 0.00000 0.00000 0.05100 0.10200    -976.0 2144.0 40.59998 0.00000 0.00000 0.05100 0.10200    -848.0 2144.0 40.59995 0.00000 0.00000 0.05100 0.10200  1
-864.0 2144.0 40.59995 0.00000 0.00000 0.05100 0.10200    -448.0 2144.0 40.60000 0.00000 0.00000 0.05100 0.10200    -864.0 2272.0 40.59998 0.00000 0.00000 0.05100 0.10200    -448.0 2272.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
-700.0 2272.0 40.59999 0.00000 0.00000 0.05100 0.10200    -484.0 2272.0 40.59999 0.00000 0.00000 0.05100 0.10200    -700.0 2320.0 40.60000 0.00000 0.00000 0.05100 0.10200    -484.0 2320.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
-608.0 2320.0 40.59999 0.00000 0.00000 0.05100 0.10200    -528.0 2320.0 40.59999 0.00000 0.00000 0.05100 0.10200    -608.0 2352.0 40.60000 0.00000 0.00000 0.05100 0.10200    -528.0 2352.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
-848.0 2044.0 40.59998 0.00000 0.00000 0.05100 0.10200    -816.0 2044.0 40.60000 0.00000 0.00000 0.05100 0.10200    -848.0 2144.0 40.59995 0.00000 0.00000 0.05100 0.10200    -816.0 2144.0 40.59995 0.00000 0.00000 0.05100 0.10200  1
-816.0 2060.0 40.59999 0.00000 0.00000 0.05100 0.10200    -496.0 2060.0 40.59999 0.00000 0.00000 0.05100 0.10200    -816.0 2144.0 40.59995 0.00000 0.00000 0.05100 0.10200    -496.0 2144.0 40.59999 0.00000 0.00000 0.05100 0.10200  1
-604.0 2036.0 40.60000 0.00000 0.00000 0.05100 0.10200    -484.0 2036.0 40.60000 0.00000 0.00000 0.05100 0.10200    -604.0 2060.0 40.59999 0.00000 0.00000 0.05100 0.10200    -484.0 2060.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
2376.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    3000.0 -3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    2376.0 -2688.0 0.00000 0.00000 0.00000 0.67117 0.09894    3000.0 -2688.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
2520.0 -2688.0 0.00000 0.00000 0.00000 0.74705 0.07611    3000.0 -2688.0 0.00000 0.00000 0.00000 1.00000 0.00000    2520.0 -2560.0 0.00000 0.00000 0.00000 0.19900 0.24100    3000.0 -2560.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
-1328.0 2082.0 40.59999 0.00000 0.00000 0.05100 0.10200    -1200.0 2082.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1328.0 2210.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1200.0 2210.0 40.60000 0.00000 0.00000 0.05100 0.10200  1
-1400.0 2074.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1328.0 2074.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1400.0 2150.0 40.60000 0.00000 0.00000 0.05100 0.10200    -1328.0 2150.0 40.59999 0.00000 0.00000 0.05100 0.10200  1
-1248.0 -144.0 0.00000 0.00000 0.00000 0.19900 0.24100    -992.0 -144.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1248.0 208.0 0.00000 0.00000 0.00000 0.13602 0.16507    -992.0 208.0 0.00000 0.00000 0.00000 0.09021 0.10985  1
-1176.0 -432.0 0.00000 0.00000 0.00000 0.19900 0.24100    -992.0 -432.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1176.0 -144.0 0.00000 0.00000 0.00000 0.19900 0.24100    -992.0 -144.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-1792.0 -592.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1728.0 -592.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1792.0 -144.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1728.0 -144.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-1792.0 170.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1600.0 170.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1792.0 274.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1600.0 274.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-1600.0 168.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1256.0 168.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1600.0 208.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1256.0 208.0 0.00000 0.00000 0.00000 0.13745 0.16679  1
-1574.0 -44.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1550.0 -44.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1574.0 108.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1550.0 108.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
1928.0 -1222.0 18.00000 0.00000 0.00000 0.00000 0.00000    2012.0 -1222.0 18.00000 0.00000 0.00000 0.00000 0.00000    1928.0 -1178.0 18.00000 0.00000 0.00000 0.00000 0.00000    2012.0 -1178.0 18.00000 0.00000 0.00000 0.00000 0.00000  3
-464.0 -1908.0 0.00000 0.00000 0.00000 0.19900 0.24100    -280.0 -1908.0 0.00000 0.00000 0.00000 0.19900 0.24100    -464.0 -1832.0 0.00000 0.00000 0.00000 0.19900 0.24100    -280.0 -1832.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2248.0 -1182.0 23.33740 0.00000 0.00000 0.00000 0.00000    2260.0 -1182.0 23.33740 0.00000 0.00000 0.00000 0.00000    2248.0 -1170.0 23.33740 0.00000 0.00000 0.00000 0.00000    2260.0 -1170.0 23.33740 0.00000 0.00000 0.00000 0.00000  3
2292.0 -1468.0 22.16500 0.00000 0.00000 0.00000 0.00000    2328.0 -1468.0 22.16500 0.00000 0.00000 0.00000 0.00000    2292.0 -1400.0 22.16500 0.00000 0.00000 0.00000 0.00000    2328.0 -1400.0 22.16500 0.00000 0.00000 0.00000 0.00000  3
1888.0 1468.0 8.59839 0.00000 0.00000 0.00000 0.00000    2036.0 1468.0 8.59839 0.00000 0.00000 0.00000 0.00000    1888.0 1700.0 8.59839 0.00000 0.00000 0.00000 0.00000    2036.0 1700.0 8.59839 0.00000 0.00000 0.00000 0.00000  3
2090.0 1670.0 9.61171 0.00000 0.00000 0.00000 0.00000    2146.0 1670.0 9.61171 0.00000 0.00000 0.00000 0.00000    2090.0 1694.0 9.61171 0.00000 0.00000 0.00000 0.00000    2146.0 1694.0 9.61171 0.00000 0.00000 0.00000 0.00000  3
2110.0 1234.0 7.83275 0.00000 0.00000 0.00000 0.00000    2178.0 1234.0 7.83275 0.00000 0.00000 0.00000 0.00000    2110.0 1330.0 7.83275 0.00000 0.00000 0.00000 0.00000    2178.0 1330.0 7.83275 0.00000 0.00000 0.00000 0.00000  3
2108.0 1084.0 7.56284 0.00000 0.00000 0.00000 0.00000    2180.0 1084.0 7.56284 0.00000 0.00000 0.00000 0.00000    2108.0 1172.0 7.56284 0.00000 0.00000 0.00000 0.00000    2180.0 1172.0 7.56284 0.00000 0.00000 0.00000 0.00000  3
2506.0 1546.0 8.96708 0.00000 0.00000 0.00000 0.00000    2554.0 1546.0 8.96708 0.00000 0.00000 0.00000 0.00000    2506.0 1586.0 8.96708 0.00000 0.00000 0.00000 0.00000    2554.0 1586.0 8.96708 0.00000 0.00000 0.00000 0.00000  3
1270.0 -812.0 86.67300 0.00000 0.00000 0.00000 0.00000    1290.0 -812.0 86.67300 0.00000 0.00000 0.00000 0.00000    1270.0 -800.0 86.67300 0.00000 0.00000 0.00000 0.00000    1290.0 -800.0 86.67300 0.00000 0.00000 0.00000 0.00000  3
1084.0 -684.0 112.00000 0.00000 0.00000 0.00000 0.00000    1104.0 -684.0 112.00000 0.00000 0.00000 0.00000 0.00000    1084.0 -660.0 112.00000 0.00000 0.00000 0.00000 0.00000    1104.0 -660.0 112.00000 0.00000 0.00000 0.00000 0.00000  3
502.0 -1114.0 78.42310 0.00000 0.00000 0.00000 0.00000    522.0 -1114.0 78.42310 0.00000 0.00000 0.00000 0.00000    502.0 -1098.0 78.42310 0.00000 0.00000 0.00000 0.00000    522.0 -1098.0 78.42310 0.00000 0.00000 0.00000 0.00000  3
214.0 -1208.0 74.00000 0.00000 0.00000 0.00000 0.00000    246.0 -1208.0 74.00000 0.00000 0.00000 0.00000 0.00000    214.0 -1180.0 74.00000 0.00000 0.00000 0.00000 0.00000    246.0 -1180.0 74.00000 0.00000 0.00000 0.00000 0.00000  3
218.0 -1180.0 74.00000 0.00000 0.00000 0.00000 0.00000    238.0 -1180.0 74.00000 0.00000 0.00000 0.00000 0.00000    218.0 -1172.0 74.00000 0.00000 0.00000 0.00000 0.00000    238.0 -1172.0 74.00000 0.00000 0.00000 0.00000 0.00000  3
178.0 -1244.0 77.05340 0.00000 0.00000 0.00000 0.00000    206.0 -1244.0 77.05340 0.00000 0.00000 0.00000 0.00000    178.0 -1216.0 77.05340 0.00000 0.00000 0.00000 0.00000    206.0 -1216.0 77.05340 0.00000 0.00000 0.00000 0.00000  3
1744.0 2780.0 8.47297 0.00000 0.00000 0.00000 0.00000    1792.0 2780.0 8.47297 0.00000 0.00000 0.00000 0.00000    1744.0 2868.0 8.47297 0.00000 0.00000 0.00000 0.00000    1792.0 2868.0 8.47297 0.00000 0.00000 0.00000 0.00000  3
-2832.0 2888.0 0.00000 0.00000 0.00000 0.96609 0.01020    3000.0 2888.0 0.00000 0.00000 0.00000 1.00000 0.00000    -2832.0 3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    3000.0 3000.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
-2778.0 -522.0 2.79256 0.00000 0.00000 0.00000 0.00100    -2662.0 -522.0 2.79256 0.00000 0.00000 0.00000 0.00100    -2778.0 -414.0 2.79256 0.00000 0.00000 0.00000 0.00100    -2662.0 -414.0 2.79256 0.00000 0.00000 0.00000 0.00100  1
1520.0 -252.0 0.00000 0.00000 0.00000 0.05100 0.10200    1572.0 -252.0 0.00000 0.00000 0.00000 0.05100 0.10200    1520.0 -208.0 0.00000 0.00000 0.00000 0.05100 0.10200    1572.0 -208.0 0.00000 0.00000 0.00000 0.05100 0.10200  1
2922.0 752.0 0.00000 0.00000 0.00000 0.59771 0.04324    3000.0 752.0 0.00000 0.00000 0.00000 1.00000 0.00000    2922.0 2888.0 0.00000 0.00000 0.00000 0.99955 0.00014    3000.0 2888.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
-3000.0 -446.0 0.00000 0.00000 0.00000 1.00000 0.00000    -2910.0 -446.0 0.00000 0.00000 0.00000 0.19900 0.24100    -3000.0 354.0 0.00000 0.00000 0.00000 1.00000 0.00000    -2910.0 354.0 0.00000 0.00000 0.00000 0.57089 0.12911  1
-2434.0 2224.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2294.0 2224.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2434.0 2340.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2294.0 2340.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-2294.0 2224.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2208.0 2224.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2294.0 2312.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2208.0 2312.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
2058.0 1868.0 9.62916 0.00000 0.00000 0.00000 0.00000    2110.0 1868.0 9.62916 0.00000 0.00000 0.00000 0.00000    2058.0 1964.0 9.62916 0.00000 0.00000 0.00000 0.00000    2110.0 1964.0 9.62916 0.00000 0.00000 0.00000 0.00000  3
-3000.0 2942.0 0.00000 0.00000 0.00000 1.00000 0.00000    -2832.0 2942.0 0.00000 0.00000 0.00000 0.98244 0.00528    -3000.0 3000.0 0.00000 0.00000 0.00000 1.00000 0.00000    -2832.0 3000.0 0.00000 0.00000 0.00000 1.00000 0.00000  1
-550.0 2004.0 40.60000 0.00000 0.00000 0.05100 0.10200    -494.0 2004.0 40.60000 0.00000 0.00000 0.05100 0.10200    -550.0 2036.0 40.59999 0.00000 0.00000 0.05100 0.10200    -494.0 2036.0 40.59999 0.00000 0.00000 0.05100 0.10200  1
-896.0 842.0 0.00000 0.00000 0.00000 0.26758 0.29525    -776.0 842.0 0.00000 0.00000 0.00000 0.40000 0.40000    -896.0 954.0 0.00000 0.00000 0.00000 0.40000 0.40000    -776.0 954.0 0.00000 0.00000 0.00000 0.40000 0.40000  1
-2240.0 1336.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2088.0 1336.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2240.0 1432.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2088.0 1432.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-3000.0 -822.0 0.00000 0.00000 0.00000 1.00000 0.00000    -2930.0 -822.0 0.00000 0.00000 0.00000 0.44642 0.05950    -3000.0 -446.0 0.00000 0.00000 0.00000 1.00000 0.00000    -2930.0 -446.0 0.00000 0.00000 0.00000 0.37700 0.18744  1
-2660.0 2224.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2520.0 2224.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2660.0 2264.0 0.00000 0.00000 0.00000 0.19900 0.24100    -2520.0 2264.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-378.0 -460.0 0.00000 0.00000 0.00000 0.05100 0.10200    -138.0 -460.0 0.00000 0.00000 0.00000 0.05100 0.10200    -378.0 -400.0 0.00000 0.00000 0.00000 0.03810 0.08014    -138.0 -400.0 0.00000 0.00000 0.00000 0.01500 0.04100  1
1836.0 1468.0 8.59839 0.00000 0.00000 0.00000 0.00000    1888.0 1468.0 8.59839 0.00000 0.00000 0.00000 0.00000    1836.0 1568.0 8.59839 0.00000 0.00000 0.00000 0.00000    1888.0 1568.0 8.59839 0.00000 0.00000 0.00000 0.00000  3
890.0 -1106.0 22.41000 0.00000 0.00000 0.00000 0.00000    902.0 -1106.0 22.41000 0.00000 0.00000 0.00000 0.00000    890.0 -1098.0 22.41000 0.00000 0.00000 0.00000 0.00000    902.0 -1098.0 22.41000 0.00000 0.00000 0.00000 0.00000  3
1202.0 -2414.0 8.86445 0.00000 0.00000 0.00000 0.00000    1278.0 -2414.0 8.86445 0.00000 0.00000 0.00000 0.00000    1202.0 -2334.0 8.86445 0.00000 0.00000 0.00000 0.00000    1278.0 -2334.0 8.86445 0.00000 0.00000 0.00000 0.00000  1
1072.0 -2412.0 0.00000 0.00000 0.00000 0.25477 0.22422    1128.0 -2412.0 0.00000 0.00000 0.00000 0.24031 0.22857    1072.0 -2372.0 0.00000 0.00000 0.00000 0.20407 0.23947    1128.0 -2372.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-848.0 -2082.0 5.27000 0.00000 0.00000 0.00000 0.00000    -664.0 -2082.0 5.27000 0.00000 0.00000 0.00000 0.00000    -848.0 -1866.0 5.27000 0.00000 0.00000 0.00000 0.00000    -664.0 -1866.0 5.27000 0.00000 0.00000 0.00000 0.00000  0
-664.0 -1924.0 5.27000 0.00000 0.00000 0.00000 0.00000    -464.0 -1924.0 5.27000 0.00000 0.00000 0.00000 0.00000    -664.0 -1864.0 5.27000 0.00000 0.00000 0.00000 0.00000    -464.0 -1864.0 5.27000 0.00000 0.00000 0.00000 0.00000  0
-1484.0 784.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1424.0 784.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1484.0 840.0 0.00000 0.00000 0.00000 0.19900 0.24100    -1424.0 840.0 0.00000 0.00000 0.00000 0.19900 0.24100  1
-496.0 566.0 0.00000 0.00000 0.00000 0.06226 0.09560    -432.0 566.0 0.00000 0.00000 0.00000 0.14040 0.17868    -496.0 642.0 0.00000 0.00000 0.00000 0.06390 0.10839    -432.0 642.0 0.00000 0.00000 0.00000 0.00000 0.00000  1
250.0 2808.0 0.00000 0.00000 0.00000 0.19900 0.24100    818.0 2808.0 0.00000 0.00000 0.00000 0.19900 0.24100    250.0 2888.0 0.00000 0.00000 0.00000 0.98401 0.00481    818.0 2888.0 0.00000 0.00000 0.00000 0.98731 0.00382  1
